code,name,price,chg_pct,turnover,pe,pb,mktcap_yi,nmc_yi,amount_yi
001356,富岭股份,8.83,2.436,1.91822,55.188,2.555,52.036955999999996,18.69280095,0.35560362
603098,森特股份,10.29,1.081,0.64347,54.158,1.943,55.5166057362,55.442517736199996,0.35551487
600774,汉商集团,7.17,3.463,1.69373,-12.099,1.429,21.1538232234,21.1429086909,0.35548838
600819,耀皮玻璃,5.46,2.056,0.82989,39.0,1.377,53.330936185800006,43.0934360766,0.35542314
603677,奇精机械,13.93,4.658,1.35436,55.631,2.304,26.8293004945,26.8293004945,0.35539475
605555,德昌股份,12.23,1.074,0.60328,35.971,1.977,59.201643591999996,59.201643591999996,0.35503408
002868,绿康生化,23.44,1.957,1.41792,-26.044,51.347,36.4294721928,25.1823470024,0.35451672
600512,腾达建设,2.02,1.508,1.10682,101.0,0.518,32.0655842926,32.0655842926,0.35409683
600748,上实发展,3.87,2.111,0.49862,-11.382,0.691,71.38458392039999,71.38458392039999,0.35294812
003012,东鹏控股,4.74,2.155,0.65843,15.29,0.725,54.8409068892,53.7794381622,0.35248467
002513,蓝丰生化,5.25,3.143,2.35153,-10.341,49.203,19.718683845,15.174668354999998,0.35245083
600814,杭州解百,6.71,2.443,0.71752,21.645,1.289,49.3237739258,49.3237739258,0.35220782
603329,上海雅仕,10.3,3.726,1.67553,57.222,1.747,25.755271025,21.257454459,0.35194409
002811,郑中设计,10.56,2.824,1.19446,19.925,2.24,32.521632528,29.8411827648,0.35114485
002590,万安科技,9.6,0.84,0.74269,23.415,1.616,49.829037792,47.515859039999995,0.35071184
603117,万林物流,3.76,3.581,1.57732,145.174,2.197,22.5298350992,22.5298350992,0.35059171
603075,热威股份,19.31,1.685,4.30697,23.84,3.47,77.7036135969,8.1876135969,0.35049828
001325,元创股份,36.23,2.085,4.9733,13.519,1.556,28.404320000000002,7.1010800000000005,0.35015256
603587,地素时尚,11.77,3.427,0.63393,21.018,1.49,55.6371180299,55.6371180299,0.34944208
002869,金溢科技,16.09,1.642,1.38867,-21.453,1.412,28.465622051900002,25.3445181236,0.34852586
001268,联合精密,19.56,0.051,1.90338,39.918,2.895,29.477441665199997,18.4524378852,0.34848515
002363,隆基机械,6.52,2.355,1.29497,40.75,1.246,27.1815736252,27.1074324884,0.34824091
603273,天元智能,14.36,3.309,4.35653,119.667,3.487,30.93623624,8.049986239999999,0.34709417
